Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
29-Feb-12,21-Apr-12,KOLKATA,Ballygunge,Residential,Bowmer & Kirkland ,1930,Effie Legros,1865,0.25,C,Miss Rosetta Reichert,bardhaman,8982,19017140,8469
1-Mar-12,22-Apr-12,PUNE,Aundh,Commercial,Shepherd,1828,Donny O'Conner,5651,0.5,B,Martina Braun,kulti,6945,27415388,7895
2-Mar-12,23-Apr-12,PUNE,Kalyani Nagar,Commercial,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Ms. Noemie Jast,kakinada,7286,10726449,7361
3-Mar-12,24-Apr-12,PUNE,Hinjewadi,Commercial,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Raheem Trantow,nizamabad,4269,19929741,6484
4-Mar-12,25-Apr-12,PUNE,Koregaon Park,Commercial,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,Edward Buckridge,parbhani,8185,11654785,5933
5-Mar-12,26-Apr-12,PUNE,Magarpatta,Commercial,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Tevin Hilll,tumkur,5508,17361381,8519
6-Mar-12,27-Apr-12,PUNE,Aundh,Residential,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Juanita Murazik MD,hisar,9290,46395189,5370
7-Mar-12,28-Apr-12,PUNE,Kalyani Nagar,Residential,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Judd Hamill,ozhukarai,8155,34817528,9929
8-Mar-12,29-Apr-12,PUNE,Hinjewadi,Residential,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,Jacklyn Abernathy,bihar sharif,3850,1295756,8414
9-Mar-12,30-Apr-12,PUNE,Koregaon Park,Residential,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Rosalee Klein,panipat,7513,14434351,7685
10-Mar-12,1-May-12,PUNE,Magarpatta,Residential,Mclaren,1862,Steve Guªann,5661,0.3,C,Dorcas Lemke,darbhanga,5128,10939562,7111
11-Mar-12,2-May-12,Chennai,T-Nagar,Commercial,Emcor,1827,Adrain Corkery,6375,0.45,D,Jerad Kuhic,bally,13739,46888459,7584
12-Mar-12,3-May-12,Chennai,Anna Nagar,Commercial,Renew Holdings ,1815,Jefferey Gaylord V,6423,0.93,C,Evan Will,aizwal,32518,246833082,8162
13-Mar-12,4-May-12,Chennai,Adyar,Commercial,Sisk,1890,Jovany Tillman III,2307,0.09,E,Rasheed Kuhic,dewas,28577,20976661,8156
14-Mar-12,5-May-12,Chennai,Porur,Commercial,Enserve (Spice),1932,Mikel Emard,4343,0.47,B,Carole Lehner,ichalkaranji,4493,20747551,9825
15-Mar-12,6-May-12,Chennai,OMR,Commercial,Northstone NI,1938,Asa Bechtelar,6450,0.59,A,Asha Parisian,tirupati,3419,15244056,7557
16-Mar-12,7-May-12,Chennai,T-Nagar,Residential,Seddon ,1846,Sincere Wisozk,3997,0.11,D,Yolanda Eichmann,karnal,70584,49132111,6328
17-Mar-12,8-May-12,Chennai,Anna Nagar,Residential,Geoffrey Osborne,1957,Green Kuhlman,3925,0.33,E,Mrs. Vidal Brakus,bathinda,8406,16369256,5901
18-Mar-12,9-May-12,Chennai,Adyar,Residential,Robertson Group ,1832,Brenden Hills,8611,0.14,B,Keyon Barrows,jalna,9790,12347735,9009
19-Mar-12,10-May-12,Chennai,Porur,Residential,Byrne Group,1959,Dante Stanton,7750,0.45,C,Fred Haag,barasat,4321,10033362,5160
20-Mar-12,11-May-12,Chennai,OMR,Residential,John Graham,1907,Jack Volkman,6540,0.87,D,Tevin Dietrich,kirari suleman nagar,3897,26804423,7906
21-Mar-12,12-May-12,KOLKATA,New Alipore,Commercial,Spie Matthew Hall,1963,Bethany Mohr IV,8478,0.19,E,Merlin Parisian IV,purnia,6036,10467209,9127
22-Mar-12,13-May-12,KOLKATA,Salt Lake,Commercial,Severfield-Rowen,1845,Loyal O'Keefe,9210,0.87,C,Junius Schmeler,satna,5548,44999883,9323
23-Mar-12,14-May-12,KOLKATA,Dum Dum,Commercial,Clancy,1940,Alvera Murray,9782,0.53,A,Bernice Schneider,mau,2934,8090769,5203
24-Mar-12,15-May-12,KOLKATA,Tollygunge,Commercial,RG Carter,1827,Carlie Stiedemann,1892,0.19,D,Sunny Hirthe,sonipat,4415,6605944,7875
25-Mar-12,16-May-12,KOLKATA,Ballygunge,Commercial,Ardmore ,1884,Johan Hayes,1605,0.86,E,Easter Auer I,farrukhabad,9309,57201012,7145
26-Mar-12,17-May-12,KOLKATA,New Alipore,Residential,Integral UK ,1910,Ramon Swaniawski,3722,0.6,C,Dr. Theo Parisian,sagar,5729,27815441,8092
27-Mar-12,18-May-12,KOLKATA,Salt Lake,Residential,Brookfield Multiplex,1994,Athena Morar,9625,0.21,A,Jillian Goldner,rourkela,8160,9527616,5560
28-Mar-12,19-May-12,KOLKATA,Dum Dum,Residential,RGCM,1812,Mrs. Stacy Haag,5351,0.99,D,Dr. Raphael Toy,durgapur,3025,15264241,5097
29-Mar-12,20-May-12,KOLKATA,Tollygunge,Residential,Lorne Stewart,1916,Lonnie Stroman DDS,4433,0.23,C,Shyanne Heller,imphal,4197,8930083,9251
30-Mar-12,21-May-12,KOLKATA,Ballygunge,Residential,GSH Group,1834,Gabriella Schimmel MD,9597,0.97,A,Conner Mraz,ratlam,8982,51029347,5857
31-Mar-12,22-May-12,PUNE,Aundh,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Vivien Nikolaus,hapur,6945,15494573,7968
1-Apr-12,23-May-12,PUNE,Kalyani Nagar,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Jovany Mueller,anantapur,7286,4135242,8108
2-Apr-12,24-May-12,PUNE,Hinjewadi,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Ms. Nathaniel Smitham,arrah,4269,29959842,7975
3-Apr-12,25-May-12,PUNE,Koregaon Park,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Matteo Pacocha,karimnagar,8185,55044452,8006
4-Apr-12,26-May-12,PUNE,Magarpatta,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Jaren Lang,etawah,5508,20008581,5676
5-Apr-12,27-May-12,PUNE,Aundh,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Horace Adams II,ambernath,9290,40738880,5926
6-Apr-12,28-May-12,PUNE,Kalyani Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Jermain Hoppe,north dumdum,8155,48066386,7965
7-Apr-12,29-May-12,PUNE,Hinjewadi,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Callie Tillman IV,bharatpur,3850,25028465,8785
8-Apr-12,30-May-12,PUNE,Koregaon Park,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mattie Halvorson,begusarai,7513,41002198,7375
9-Apr-12,31-May-12,PUNE,Magarpatta,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Micaela Stark,new delhi,5128,26707239,7038
10-Apr-12,1-Jun-12,Chennai,T-Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Carlos Gulgowski,gandhidham,13739,52420330,5156
11-Apr-12,2-Jun-12,Chennai,Anna Nagar,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Delphine Quitzon,baranagar,32518,24050313,9245
12-Apr-12,3-Jun-12,Chennai,Adyar,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Dalton Wilkinson,thiruvittiyur,28577,163916815,8313
13-Apr-12,4-Jun-12,Chennai,Porur,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Issac Dickinson Jr.,puducherry,4493,7288769,7725
14-Apr-12,5-Jun-12,Chennai,OMR,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Blaze Baumbach,sikar,3419,21458328,8966
15-Apr-12,6-Jun-12,Chennai,T-Nagar,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Rosemarie Leannon,thoothukudi,70584,355343149,8253
16-Apr-12,7-Jun-12,Chennai,Anna Nagar,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Beulah Bergnaum,rewa,8406,38381796,9132
17-Apr-12,8-Jun-12,Chennai,Adyar,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Marianna Howell,mirzapur,9790,55438812,7865
18-Apr-12,9-Jun-12,Chennai,Porur,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Obie Maggio Jr.,raichur,4321,11340076,7093
19-Apr-12,10-Jun-12,Chennai,OMR,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Alvera Auer IV,pali,3897,25848100,9342
20-Apr-12,11-Jun-12,KOLKATA,New Alipore,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Dameon Kessler,ramagundam,6036,44536867,9971
21-Apr-12,12-Jun-12,KOLKATA,Salt Lake,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Colton Boyer,vizianagaram,5548,34313936,8358
22-Apr-12,13-Jun-12,KOLKATA,Dum Dum,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Christop Stamm Sr.,katihar,2934,16229421,7475
23-Apr-12,14-Jun-12,KOLKATA,Tollygunge,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Linnea Dicki,haridwar,4415,20533724,6285
24-Apr-12,15-Jun-12,KOLKATA,Ballygunge,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Shanelle White,sri ganganagar,9309,55226387,8017
25-Apr-12,16-Jun-12,KOLKATA,New Alipore,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Germaine Schiller,karawat nagar,5729,32830378,7744
26-Apr-12,17-Jun-12,KOLKATA,Salt Lake,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Haven Lesch,nagercoil,8160,31393642,5199
27-Apr-12,18-Jun-12,KOLKATA,Dum Dum,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Marielle Kuvalis,mango,3025,17643857,7882
28-Apr-12,19-Jun-12,KOLKATA,Tollygunge,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Rosetta Moen,bulandshahr,4197,22771579,7332
29-Apr-12,20-Jun-12,KOLKATA,Ballygunge,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Josefa Gislason,thanjavur,8982,46054846,6929
30-Apr-12,21-Jun-12,PUNE,Aundh,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Titus Stamm,mumbai,6945,3614734,6506
1-May-12,22-Jun-12,PUNE,Kalyani Nagar,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Alphonso Boehm,delhi,7286,44496986,8851
2-May-12,23-Jun-12,PUNE,Hinjewadi,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Freeda Schinner,bangalore,4269,7923179,8838
3-May-12,24-Jun-12,PUNE,Koregaon Park,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Theo Keeling,hyderabad,8185,44145798,7705
4-May-12,25-Jun-12,PUNE,Magarpatta,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Roosevelt Kub,ahmedabad,5508,41185299,8497
5-May-12,26-Jun-12,PUNE,Aundh,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Rachael Lueilwitz,chennai,9290,57535943,7373
6-May-12,27-Jun-12,PUNE,Kalyani Nagar,Residential,United House,1959,Estel Botsford,1728,0.64,B,Pamela Bauch,kolkata,8155,44979066,8618
7-May-12,28-Jun-12,PUNE,Hinjewadi,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Destinee Volkman,surat,3850,20999979,7371
8-May-12,29-Jun-12,PUNE,Koregaon Park,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Madelynn Herzog,pune,7513,45583775,7223
9-May-12,30-Jun-12,PUNE,Magarpatta,Residential,United House,1959,Estel Botsford,1728,0.64,B,Dereck Klein,jaipur,5587,20206168,5651
10-May-12,1-Jul-12,Chennai,T-Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Isom Monahan,lucknow,14952,80494092,7275
11-May-12,2-Jul-12,Chennai,Anna Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mellie Pouros IV,kanpur,25329,118289976,6311
12-May-12,3-Jul-12,Chennai,Adyar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Elvie Goyette,nagpur,22622,99387042,5937
13-May-12,4-Jul-12,Chennai,Porur,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Aylin Reinger,indore,4988,30359462,8225
14-May-12,5-Jul-12,Chennai,OMR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Vita Maggio,thane,3559,21222032,8058
15-May-12,6-Jul-12,Chennai,T-Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Maud Corkery,bhopal,10156,48564773,6462
16-May-12,7-Jul-12,Chennai,Anna Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Noelia Weissnat,vishakapatnam,8043,39954568,6713
17-May-12,8-Jul-12,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Janie Oberbrunner,pimpri-chinchwad,10467,61306266,7915
18-May-12,9-Jul-12,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Retha Swaniawski,patna,4574,22193871,6557
19-May-12,10-Jul-12,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Estell Bogan,vadodra,4122,28617727,9382
20-May-12,11-Jul-12,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Terrence O'Reilly,ghaziabad,9800,71758540,9895
21-May-12,12-Jul-12,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Iva O'Reilly,ludhiana,53000,385297280,9824
22-May-12,13-Jul-12,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Emmie Stiedemann,agra,15900,95645814,8129
23-May-12,14-Jul-12,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Patience Friesen,nashik,20000,74947200,5064
24-May-12,15-Jul-12,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Christopher Schinner,faridabad,32100,213667230,8995
25-May-12,16-Jul-12,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Westley Schmidt,meerut,9100,53979744,8016
26-May-12,17-Jul-12,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Renee Morar PhD,rajkot,52000,285752480,7426
27-May-12,18-Jul-12,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Nona Waters,kalyan-dombivali,15400,107190776,9406
28-May-12,19-Jul-12,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Fausto Herman,vasai-virar,19900,136878170,9295
29-May-12,20-Jul-12,DELHI,Pithampura,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Cleora Kuvalis,varanasi,32000,154227840,6513
30-May-12,21-Jul-12,HYDERABAD,KUKATPALLY,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Ryan Ullrich,srinagar,3136,18203100,7844
31-May-12,22-Jul-12,HYDERABAD,JUBLIEE HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Wilson Wolf,aurangabad,10258,72121331,9501
1-Jun-12,23-Jul-12,HYDERABAD,BANJARA HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Lavinia Schaefer,dhanbad,68598,255944626,5042
2-Jun-12,24-Jul-12,HYDERABAD,KONDAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Marcel Borer,amritsar,26184,171750282,8864
3-Jun-12,25-Jul-12,HYDERABAD,MIYAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Easton Grant,navi mumbai,2885,15687245,7348
4-Jun-12,26-Jul-12,HYDERABAD,KUKATPALLY,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Kaci Buckridge,allahabad,1987,945176,5946
5-Jun-12,27-Jul-12,HYDERABAD,JUBLIEE HILLS,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Clementina Schiller III,ranchi,5059,27485851,7874
6-Jun-12,28-Jul-12,HYDERABAD,BANJARA HILLS,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Francisca Nicolas,howrah,25897,34669609,6375
7-Jun-12,29-Jul-12,HYDERABAD,KONDAPUR,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Magnus Casper,coimbatore,3304,16023078,6928
8-Jun-12,30-Jul-12,HYDERABAD,MIYAPUR,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Murphy Heidenreich,jabalpur,2487,11350718,7482
9-Jun-12,31-Jul-12,BANGALORE,INDIRANAGAR,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,William Witting,gwalior,11501,40759544,7088
10-Jun-12,1-Aug-12,BANGALORE,JAYANAGAR,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Brando Roberts,vijayawada,6325,32105700,7050
11-Jun-12,2-Aug-12,BANGALORE,FRAZER TOWN,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Jasen Pacocha,jodhpur,6822,21031134,8332
12-Jun-12,3-Aug-12,BANGALORE,HEBBAL,Commercial,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Victoria Gusikowski,madurai,4579,26015222,8002
13-Jun-12,4-Aug-12,BANGALORE,KORAMANGALA,Commercial,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Baron Prohaska,raipur,10263,46245796,7387
14-Jun-12,5-Aug-12,BANGALORE,INDIRANAGAR,Residential,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Dr. Solon Schimmel,kota,7113,17165518,8938
15-Jun-12,6-Aug-12,BANGALORE,JAYANAGAR,Residential,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Bernhard Cummings,guwahati,102457,839559297,9993
16-Jun-12,7-Aug-12,BANGALORE,FRAZER TOWN,Residential,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Kellie Nicolas,chandigarh,8591,41403122,9268
17-Jun-12,8-Aug-12,BANGALORE,HEBBAL,Residential,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Ashly O'Reilly,solapur,5652,21852893,9666
18-Jun-12,9-Aug-12,BANGALORE,KORAMANGALA,Residential,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Webster Welch,hubballi-dharwad,6458,10603519,5864
19-Jun-12,10-Aug-12,MUMBAI,CHEMBUR,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Madeline Rodriguez IV,bareilly,14184,33638774,8470
20-Jun-12,11-Aug-12,MUMBAI,VILE PARLE,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Ruby Lehner,morababad,22264,14830496,9516
21-Jun-12,12-Aug-12,MUMBAI,VASAI,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Sasha Mante,mysore,4000,31127360,8843
22-Jun-12,13-Aug-12,MUMBAI,JUHU,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Miller Legros,gurgaon,30212,251116102,9895
23-Jun-12,14-Aug-12,MUMBAI,AIROLI,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Frederique Botsford DVM,aligarh,22111,140986812,9963
24-Jun-12,15-Aug-12,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Abbey Doyle MD,jalandhar,16749,80835364,6522
25-Jun-12,16-Aug-12,MUMBAI,VILE PARLE,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Candida Kuhlman,tiruchirapalli,21623,14546225,8409
26-Jun-12,17-Aug-12,MUMBAI,VASAI,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ms. Virgil Dickens,bhubaneshwar,4359,28747692,9558
27-Jun-12,18-Aug-12,MUMBAI,JUHU,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Ryleigh Macejkovic,salem,32736,56172030,8171
28-Jun-12,19-Aug-12,MUMBAI,AIROLI,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Sarai Ward,mira-bhayandar,21555,122096142,8092
29-Jun-12,20-Aug-12,DELHI,Mayur Vihar,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Charles Sanford,trivandrum,9800,36543514,6113
30-Jun-12,21-Aug-12,DELHI,Chanakyapuri,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Maryse Dach,bhiwandi,53000,221990500,8377
1-Jul-12,22-Aug-12,DELHI,Vasant Kunj,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Emelia Hettinger,saharanpur,15900,72431496,6327
2-Jul-12,23-Aug-12,DELHI,Saket,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Liliana Armstrong,gorakhpur,20000,61538400,8316
3-Jul-12,24-Aug-12,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Nakia Russel III,guntur,32100,236898642,9973
4-Jul-12,25-Aug-12,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Pattie Walter,bikaner,9100,64343370,9555
5-Jul-12,26-Aug-12,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Wendy Lebsack DDS,amravati,52000,307570640,7993
6-Jul-12,27-Aug-12,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Wiley Tillman,noida,15400,102860296,9026
7-Jul-12,28-Aug-12,DELHI,Saket,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Dianna Gutkowski,jamshedpur,19900,14444216,9073
8-Jul-12,29-Aug-12,DELHI,Pithampura,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Coralie Kassulke,bhilai,32000,165048000,7475
9-Jul-12,30-Aug-12,HYDERABAD,KUKATPALLY,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Cruz Emard,warangal,3136,3919749,5952
10-Jul-12,31-Aug-12,HYDERABAD,JUBLIEE HILLS,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Emilia Larkin,cuttack,10258,67583807,9412
11-Jul-12,1-Sep-12,HYDERABAD,BANJARA HILLS,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Wanda Macejkovic,firozabad,68598,249687802,5967
12-Jul-12,2-Sep-12,HYDERABAD,KONDAPUR,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Lempi Rempel,kochi,26184,74297100,5675
13-Jul-12,3-Sep-12,HYDERABAD,MIYAPUR,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Toni Littel,bhavnagar,2885,20751228,9990
14-Jul-12,4-Sep-12,HYDERABAD,KUKATPALLY,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Miss Lilliana Jewess,dehradun,1987,6356453,8646
15-Jul-12,5-Sep-12,HYDERABAD,JUBLIEE HILLS,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Quentin Dare,durgapur,5059,24514649,6825
16-Jul-12,6-Sep-12,HYDERABAD,BANJARA HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Newell Pagac,asansol,25897,157622091,8225
17-Jul-12,7-Sep-12,HYDERABAD,KONDAPUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sandra Streich,nanded,3304,17767524,7267
18-Jul-12,8-Sep-12,HYDERABAD,MIYAPUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Eino Schaden,kolhapur,2487,11829963,6428
19-Jul-12,9-Sep-12,BANGALORE,INDIRANAGAR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Gladyce Romaguera IV,ajmer,11501,56604932,6651
20-Jul-12,10-Sep-12,BANGALORE,JAYANAGAR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jazmyn Wiegand,gulbarga,6325,28148527,6014
21-Jul-12,11-Sep-12,BANGALORE,FRAZER TOWN,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Kenyon Bode,jamnagar,6822,37821714,7492
22-Jul-12,12-Sep-12,BANGALORE,HEBBAL,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ashleigh Keeling,ujjain,4579,31915905,9419
23-Jul-12,13-Sep-12,BANGALORE,KORAMANGALA,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Lilyan Moore,loni,10263,70432506,9274
24-Jul-12,14-Sep-12,BANGALORE,INDIRANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Anne Kiehn,siliguri,7113,31402757,5966
25-Jul-12,15-Sep-12,BANGALORE,JAYANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Amalia Spencer,jhansi,102457,418667990,5522
26-Jul-12,16-Sep-12,BANGALORE,FRAZER TOWN,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Grayson Kshlerin,ulhasnagar,8591,4621958,6725
27-Jul-12,17-Sep-12,BANGALORE,HEBBAL,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Benny Kovacek,nellore,5652,24588743,6305
28-Jul-12,18-Sep-12,BANGALORE,KORAMANGALA,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Margarett Jenkins,jammu,6458,9947580,7335
29-Jul-12,19-Sep-12,MUMBAI,CHEMBUR,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Gretchen Doyle,sangli-miraj & kupwad,14184,95088118,9577
30-Jul-12,20-Sep-12,MUMBAI,VILE PARLE,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Norbert Hilpert,belgaum,22264,139967534,7144
31-Jul-12,21-Sep-12,MUMBAI,VASAI,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Alexane Fritsch,mangalore,4000,23362080,6953
1-Aug-12,22-Sep-12,MUMBAI,JUHU,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Sonya Walker,ambattur,30212,184984451,9567
2-Aug-12,23-Sep-12,MUMBAI,AIROLI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Dr. Lavina Emmerich,tirunelveli,22111,112866042,6898
3-Aug-12,24-Sep-12,MUMBAI,CHEMBUR,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Laverna Murphy,melagaon,16749,134796622,9581
4-Aug-12,25-Sep-12,MUMBAI,VILE PARLE,Residential,United House,1959,Estel Botsford,1728,0.64,B,Jazlyn Smith,gaya,21623,96165265,6949
5-Aug-12,26-Sep-12,MUMBAI,VASAI,Residential,United House,1959,Estel Botsford,1728,0.64,B,Mr. Ernestine Conn,jalgaon,4359,22438040,8043
6-Aug-12,27-Sep-12,MUMBAI,JUHU,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Trinity Herman,udaipur,32736,125798556,5193
7-Aug-12,28-Sep-12,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Destiny Larkin,maheshtala,21555,148118200,9286
